vin_1_10,county,state,model_year,make,ev_type,electric_range
5YJSA1E60S,SPOKANE,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDEF1S,CHELAN,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
YSREE3YB6S,KING,WA,2025,POLESTAR,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDJRJ6S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
5NMMCET1XS,KING,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
5XYAEFS53S,CLARK,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WA1LUBFZ1S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WVG6YVEB2S,CLALLAM,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7JDE23VLXS,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AA2XA0S,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKMDDC8S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ER3HK4S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AB2XA3S,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
WAU7DAGH3S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KNDA83S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KMUKCDSC6S,KING,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AB2Y1XS,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
7SYEE3YB9S,CLARK,WA,2025,POLESTAR,BATTERY ELECTRIC VEHICLE (BEV),0
7G2CEHEE4S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3S59S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3EMR0S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGBBAXS,CHELAN,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WBY23HD06S,KING,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDBRM6S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABACAXS,CLARK,WA,2025,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),0
W1NWM0ABXS,KITTITAS,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W7L7XS,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3BMR9S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
WA1LUBFZ3S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DNRP6S,COWLITZ,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPWRL5S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW5L78S,SNOHOMISH,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1GKB0NDE0S,KING,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
WBY13HG09S,BENTON,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43FK06S,KING,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1GBA4S,CHELAN,WA,2025,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
7JDEV3KK2S,KITTITAS,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EB7S,SNOHOMISH,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WA13UBFZ8S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WAU2DAGH7S,PIERCE,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W3LU0S,COWLITZ,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM24AC8S,CLARK,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43HD01S,BENTON,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3S50S,ADAMS,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M0CB1S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3DMR2S,ISLAND,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKPDDC3S,CLARK,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB3S,BENTON,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WA13UBFZ9S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W3L76S,CHELAN,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCT3L12S,CLARK,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE55S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1GC10ZED3S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KMUKEDSB9S,KING,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43HD03S,CLARK,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DNRR0S,CHELAN,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGBAAXS,CLARK,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WAUH9BFW6S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1GT10DDB8S,PIERCE,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3R71S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1BK8S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WVGNYVEB5S,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKMDDC1S,CLARK,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M0KB5S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABABA3S,BENTON,WA,2025,SUBARU,BATTERY ELECTRIC VEHICLE (BEV),0
5XYAFFS5XS,CHELAN,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WVGAWVEB3S,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
KM8HC3A61S,FRANKLIN,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPNRL3S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKM4DA4S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
WA124BGF3S,BENTON,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WA125BGFXS,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
5YJSA1E65S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDERL7S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
1V2WSPE85S,CLARK,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE51S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCAE52S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPWRLXS,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AA2Y18S,DOUGLAS,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1GKB0NDE5S,GRANT,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
KMUKEDSB6S,KING,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WVG6YVEB4S,CLARK,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPRRK1S,THURSTON,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA6S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AD2XA0S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
2C3CDBDK4S,CLARK,WA,2025,DODGE,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43HD00S,BENTON,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
W1NWM0AB5S,CLARK,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WA13UBFZ2S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
5NMMCET13S,CHELAN,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3EMR7S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDERL1S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KM8HE3A64S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
W1NWM0AB3S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
7G2CEHED1S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1GC10VED3S,WHITMAN,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3S54S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7JDEV3KL2S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
1GT10DDBXS,KITSAP,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
5XYC34JB4S,KING,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8HC3A62S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCR3L10S,CLARK,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
1GC10VED7S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KNDAEFS5XS,KING,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW9CM0S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM5DB5S,MASON,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1GT10BDD0S,PIERCE,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
1GC101EDXS,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM24AA8S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
3GPKHVRJ9S,BENTON,WA,2025,HONDA,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK4SX6S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
JN8BF0BE5S,KING,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BB2Y11S,KITTITAS,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
W1NWM0AB8S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB0S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1V2VRPE82S,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DNRP5S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W3LU9S,CLALLAM,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WVGNYVEB2S,JEFFERSON,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGCAA6S,CLARK,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
3C4RJNAK4S,CLARK,WA,2025,JEEP,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABABA1S,BENTON,WA,2025,SUBARU,BATTERY ELECTRIC VEHICLE (BEV),0
2C3CDBCK2S,KING,WA,2025,DODGE,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1ET8S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPTRL4S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPURL3S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
7JDE23VL2S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WA122BGF2S,PIERCE,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AD2XA7S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1BK3S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KNDAEFS58S,KING,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
1V2JSPE85S,CLARK,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABABA9S,BENTON,WA,2025,SUBARU,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YM0S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AD2Y11S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1V2DSPE85S,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43FK07S,KING,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EH3HL1S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DSRR9S,BENTON,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
3GPKHURM3S,KING,WA,2025,HONDA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDED5S,ADAMS,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGBBA5S,CLALLAM,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WVGAWVEBXS,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
WA1KUBFZ8S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
JN8DF0CH6S,KING,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WA124BGF6S,CHELAN,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
7JDEV3KL0S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKM4DB6S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
5XYAFFS55S,CHELAN,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
7JDEV3VK8S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AA8S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
JN8CF0BF5S,CLALLAM,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EBXS,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AA2Y14S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
2C3CDBCK6S,BENTON,WA,2025,DODGE,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGBBA7S,CHELAN,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WA134BGF9S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EB1S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EB0S,ADAMS,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
JTJABABB2S,SNOHOMISH,WA,2025,LEXUS,BATTERY ELECTRIC VEHICLE (BEV),0
KM8HE3A65S,CLALLAM,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EK3ZL6S,CLARK,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPURK8S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA7S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCT3L18S,CLARK,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
1GC10ZED4S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DMRR9S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
2G5ZJ3TYXS,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA5S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
5XYAEFS58S,KING,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUG9BFWXS,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1PGA1S,KING,WA,2025,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
1V2DSPE87S,BENTON,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW3L79S,CLARK,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1STA5S,KING,WA,2025,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDDRM9S,ISLAND,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
WA1MUBFZ3S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WBY13HG08S,COWLITZ,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKM4DB5S,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB5S,KING,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDJRJ7S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43HD06S,CLARK,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AD2XA8S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW3XMXS,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W5L73S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3SU3S,CLALLAM,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W3LUXS,GRANT,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1GT10DDB6S,KING,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
3GPKHURM5S,PIERCE,WA,2025,HONDA,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM24ACXS,KING,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EH3HK9S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDJRJ1S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3DMR8S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3GMR5S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1GKB0NDE1S,KITSAP,WA,2025,GMC,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AB2XAXS,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ER3HLXS,CLARK,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AC2Y14S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKD1RJ9S,COWLITZ,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
3C4RJNCK7S,GRANT,WA,2025,JEEP,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DSRP4S,CHELAN,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPNRL6S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPTRL0S,CHELAN,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPRRL4S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
WAU7DAGH9S,CLARK,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WB523CF07S,BENTON,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3S51S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
5XYC44JA7S,PIERCE,WA,2025,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
7G2CEHED9S,CHELAN,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W7L73S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WBY13HG01S,KING,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW3XM3S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AD2XA2S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DLRR9S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1GBAXS,KING,WA,2025,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
JN8DF0BF4S,CLARK,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AB2XA9S,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W1BU4S,CHELAN,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGBAA5S,BENTON,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ER3HL7S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DSRP1S,BENTON,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
JTJABABB7S,KING,WA,2025,LEXUS,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EK2ZL5S,SKAGIT,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WA124BGF9S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AA2Y10S,CLARK,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EK3ZK0S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPURL4S,KING,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
3GNKDGRJ1S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
7JDEV3VL2S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
3GPKHVRJ4S,COWLITZ,WA,2025,HONDA,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DNRP3S,ISLAND,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
JTMAAAAA0S,BENTON,WA,2025,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK4SX7S,ADAMS,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB6S,CHELAN,WA,2025,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
5YJSA1E69S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CRPE8XS,CLARK,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE58S,KING,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDEE0S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W1BU5S,KING,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EB2S,BENTON,WA,2025,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
WMZ53GA01S,CLARK,WA,2025,MINI,BATTERY ELECTRIC VEHICLE (BEV),0
JN8AF0BE8S,CLARK,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP1AB2XA1S,KING,WA,2025,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
WAU2DAGH8S,SNOHOMISH,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WBY23HD0XS,KING,WA,2025,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
JN8CF0BF3S,FRANKLIN,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
1V2DSPE81S,CLARK,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7YAKN4DA6S,CLARK,WA,2025,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
JN8AF0BE3S,ADAMS,WA,2025,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
3GYK3DMRXS,COWLITZ,WA,2025,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DMRP2S,CLARK,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KMUKEDSB2S,KING,WA,2025,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WMZ53GA07S,CLARK,WA,2025,MINI,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1S58S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7SYEE3YB3S,KING,WA,2025,POLESTAR,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1S54S,CLARK,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGCAP1S,KING,WA,2025,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
JTMAAAAA9S,CLARK,WA,2025,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W5L70S,BENTON,WA,2025,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3GPKHXRJ4S,CLARK,WA,2025,HONDA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUG9BFW0S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WA125BGF9S,KING,WA,2025,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1V2BMPE8XS,SNOHOMISH,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
YV4EK3ZK8S,KING,WA,2025,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CRPE85S,KING,WA,2025,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3GN7DLRR4S,KING,WA,2025,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
